\ This script generates Case-5 astrometry challenges. The telescope used in this
\ challenge is affected by distortion. Astronomical sources are retrived from
\ the Gaia EDR3 catalog, while observations fields are not in the Galactic
\ center region. In total, 10 fields are obtained for each distortion pattern. A
\ list of source positions on the focal plane and original ICRS coordinates is
\ provided. Solve the position angle and distortion parameters.
\distortion_K=(48.77725635611796,)
\distortion_S=(-1.43752271353587, -0.5569769299914513)
\distortion_T=(-55.31674870030141,)
\distortion_scale=1.0033126343140357
|                  x|                  y|                ra|                dec|field|
|             double|             double|            double|             double| long|
|                 um|                 um|               deg|                deg|     |
|               null|               null|              null|               null| null|
 -16207.383800996264   15734.19424875273 350.06929962308135  -31.20437380993987     5 
 -12763.322796219241  16741.304674418087  350.0776560442801 -31.178440496665885     5 
 -12341.845185128515  14137.233851247289  350.0546685700142  -31.17655106220289     5 
 -3603.9143565906884   18387.67735642989  350.0903784830177 -31.108349674431015     5 
 -12774.303843543057  3391.8101683925056   349.958633384301 -31.184126313172218     5 
 -11322.678355157492   5182.254952749213  349.9743133416316 -31.172596414168858     5 
 -1592.0508600006042  11260.361755495165 350.02632355535616 -31.095673765655985     5 
  -5421.589871357115  -74.69012908313034 349.92464218017426 -31.129283824712942     5 
 -2937.4015739697857   7956.011105476669  349.9968415421246  -31.10734769573133     5 
  -742.9651342088619   4232.229956532047  349.9622191491786 -31.091566397546416     5 
  -39.56345698878791  2609.6699147931354 349.94715899516945 -31.086609757310903     5 
   745.9740593372296   2298.503840172836  349.9440366211059 -31.080565918980444     5 
   4429.470298622756   5856.253234274026  349.9752325232649  -31.05049726501871     5 
   7276.228526486944  20065.783994117686   350.101694820306  -31.02368508444128     5 
   5503.606217449343  15394.804074293585  350.0610952456248 -31.038920746103315     5 
   4502.731815468444  15016.505789235174   350.058076309365 -31.046846797091803     5 
    5181.86904840787   15738.09807827669  350.0642715544149 -31.041314102492308     5 
   5174.474377817843    12134.2683892598 350.03196875400823 -31.042566604108785     5 
   7445.884109607498  13911.596626921204 350.04710718362446 -31.024249364961598     5 
   5296.904111414787   9154.103913679672  350.0049542312691 -31.042596144152398     5 
   9061.821691206673  18251.235484135752   350.085050425646 -31.010390870092913     5 
  10477.654641902682  12764.032004563229   350.035607869578  -31.00095641124162     5 
  3782.2590298257187  -3769.100830658702 349.88756224161574 -31.058690323301292     5 
   3518.248072014355 -3950.4822991693404  349.8860089649569 -31.060815998985113     5 
  3746.0717448543883  3075.6344311766984  349.9500695965549  -31.05678294633357     5 
   6288.126101686715   4160.564612027418  349.9590768673095 -31.036455974436716     5 
   8740.876273883943   1755.813759264594  349.9362149093508 -31.017976600950874     5 
   9751.209268467595   -8238.88297049562 349.84506588666045 -31.013421258820955     5 
  14588.654412422053 -2158.6602749467033  349.8985513026137  -30.97360519466293     5 
  14986.849221422175  -827.9180386456703 349.91050997985786 -30.970053417652366     5 
   8298.465060442555   6208.489240912172  349.9770427035276  -31.02000762202725     5 
  11313.853956031022   7535.138189782344 349.98798433836737 -30.995983913921403     5 
  13605.300219464663   7890.434858545725 349.99031160615914 -30.978021791215838     5 
  13385.724656128377   5204.260408685939 349.96598592313137 -30.980538670138053     5 
  11508.083296144334  11615.297084283877  350.0248489158734 -30.993263427553504     5 
  13280.604642445174   9992.776957987437  350.0094776703037  -30.97994034545358     5 
  19636.540039747288   849.5840216470266  349.9241969773758 -30.933670869156337     5 
   11066.43588541528 -15606.390650187952   349.779329650924 -31.005838943796025     5 
  13472.883027813958 -15734.189385517197  349.7776272318737 -30.987365652978387     5 
  19153.597009575875  -9067.164469750382 349.83517321871255 -30.941115577379186     5 
   20148.72120591582 -5446.1947432149345 349.86729071702644 -30.932064362507866     5 
  16400.526180035584 -19250.216080090402 349.74672405868256 -30.966505947649203     5 
   16968.03062764774  -18252.82550989163  349.7551768424372 -30.961757208628036     5 
  16877.490739600416 -15825.215666171347 349.77615357281877  -30.96136708909423     5 
  18356.187695478784 -13426.406072374206 349.79682597896266  -30.94906174064261     5 
  19276.998501576454  -15219.09382885904  349.7810338507154 -30.942890443514948     5 
  19358.437023844865 -2491.5876953091815  349.8940873822372 -30.936967502215722     5 
  -17532.48829473605 -19521.180704562827  349.1786985394883 -30.713703734430535     6 
 -16515.892986726336  -17061.30029937915  349.1908081282918  -30.69799846964117     6 
 -14698.098398616028   -19160.8605446647  349.1665621470631  -30.69600173069615     6 
 -11236.516406994411  -18475.85629492586  349.1533380572296 -30.672966437870905     6 
 -12977.298422976452 -13741.701911035663  349.1961381367874  -30.66362786963585     6 
 -10155.055353108697 -13503.757981346926  349.1831099175816 -30.645789897809436     6 
 -17410.097087279482  -6592.290807481107 349.27050212544873 -30.659254787210468     6 
 -19212.249178020797 -2735.1699784321167  349.3074308028178 -30.653006871481693     6 
 -16035.749233380862  -2551.172169491121    349.29283426392 -30.633498292294735     6 
 -16043.564432613402  431.82982249568795 349.31450604453386  -30.62030527299888     6 
 -10861.607176183557  -2726.243075116762 349.26510675299426  -30.60309438195639     6 
  -9920.130032575664  -2648.722823830221 349.26080054897625 -30.596987148954838     6 
  -7584.404140769722    -5018.9798682475 349.23127051280767  -30.59318520826967     6 
 -6442.3996400257265  -5690.976088719007 349.22035707580545 -30.589111381738505     6 
 -5367.1734378444535   2843.355260999667 349.27738458118205 -30.543879781557923     6 
 -1208.9821187788573 -19459.903574361033 349.09367785651017  -30.61642358432811     6 
  -4104.824283617416  -15905.46722721495   349.134057398004 -30.619207078628857     6 
  -2367.439650288228 -15834.324877481657  349.1253896764969 -30.608195328855338     6 
  498.82012666130294 -11712.052041221436 349.13980370166604 -30.572424271703333     6 
  -4747.799923377481  -8232.852748331696 349.19284434183777  -30.58986880005918     6 
   -5207.66637527785  -6686.567050566832  349.2065688513063 -30.585873980023614     6 
   -4129.94448534554  -7684.692794866626  349.1935821471396 -30.583596481422703     6 
 -2875.6533349136585  -9499.634376418924 349.17371440714993 -30.583803845295222     6 
 -3121.0998527064676  -5763.900060577416  349.2023069399649 -30.568728097284286     6 
 -2717.5957572180737   -5834.05140849373 349.19965799021077  -30.56651079571376     6 
 -1805.7107630699284  -7486.279639575041  349.1827323340028 -30.568170395397935     6 
 -1742.4042327312468  -7475.053165757449  349.1824789920916 -30.567722680574057     6 
 -3732.6489718798175 -425.23984367134796  349.2447834068288  -30.54848146218238     6 
   2406.376305660324 -10088.177204570979 349.14145845712386 -30.553214017431763     6 
    6386.38276218369  -8339.099653965517 349.13312180498946 -30.520120036797483     6 
   6340.899402069707  -8358.761716690924  349.1332188335125  -30.52049814381867     6 
   6671.014699399038  -4493.215321778001  349.1597154469822 -30.500880818619795     6 
   5812.918807675968 -1024.5729037744495   349.189789309566 -30.490535373441976     6 
   4866.338251212446   637.6427093714768  349.2070836066999 -30.488980812897818     6 
   6814.270532329407   1421.457416156652  349.2025258166731  -30.47293561523169     6 
   10295.09645653081 -2970.9811248508845  349.1517449344039  -30.47079771984426     6 
   7802.892519175904  1162.0097194289783  349.1953633963753 -30.467803288221575     6 
   9007.479495725163  -20114.38934540326  349.0359290832787  -30.55555967209649     6 
   9484.430451747377  -20196.60633922063  349.0329194198458  -30.55292244430222     6 
   9330.474577721527 -11835.482370118896 349.09243699303397  -30.51710566122541     6 
  12201.076291531144 -18570.828411270653   349.030256338576 -30.528786163457934     6 
  15436.321106821226 -12512.199087572133  349.0561598898146  -30.48146887746558     6 
  17645.136219458884 -15845.180016497437 349.02170543394476 -30.482519216654218     6 
  18836.574355151854 -13351.811690141134  349.0331349666312 -30.463874889941785     6 
  10142.331287320041   -8219.91282472056   349.114246334284 -30.495663442655157     6 
  15012.881130219073  -7947.860429415068  349.0909232224666 -30.463493951593943     6 
  11223.544871613563 -1596.6827630323864  349.1569482291332 -30.458592782018034     6 
   13989.87843351229  -3335.688725532193 349.12970609838004 -30.448949450464152     6 
  13805.311412598378 -2822.0992049915476  349.1344237458508 -30.447773571722085     6 
   13482.61399293839 -1373.9211965164297  349.1467206764324 -30.443201092355473     6 
  11831.599607228383   508.9836882122446  349.1692357752397 -30.445084912359274     6 
   18485.04849305665  -8227.785844943844 349.07118448464183  -30.44287989258826     6 
  20281.183442669735  -8203.877078053412 349.06230519918967  -30.43153155936596     6 
  20210.050442518674  -760.7871587407998  349.1163675888967 -30.398076631425056     6 
 -17218.883502602555  20449.637866078345 349.46124429933406 -30.536826085904966     6 
  -9809.556888573956   9873.789791606001 349.35135429905347 -30.539512784715612     6 
  -8602.877164095962  17631.885020730682 349.40028564289395 -30.496680833241975     6 
  -8390.656795387773   7481.595149755516 349.32687254313566 -30.541617509630882     6 
  -6773.623329703212   6070.520908926979  349.3083004377162  -30.53796358280108     6 
  -5795.127141898453  10822.469832581197 349.33773072314153  -30.51008924205947     6 
  -882.5652554254199   18675.96083930989 349.36847022373456 -30.443498319483005     6 
  -789.9567420744949  18434.044508564566  349.3662899390942 -30.443995792263696     6 
   3512.012729177844   5710.334358336501  349.2517053000972  -30.47439875831931     6 
   2328.600140815845   8517.312179821945 349.27858626058645 -30.469110537693485     6 
  10010.081149938558   9021.318185347222 349.24157126243443 -30.417861265758024     6 
   6462.763652372089  11951.096098736667 349.28180599450303  -30.42715017587028     6 
  14687.975723975058   17714.70407792939 349.27993837602304 -30.349890984966265     6 
  13593.805758379423  19740.057528112284 349.30017734072965 -30.347918925320297     6 
   15787.93258324189   9836.756496347141 349.21698278789063 -30.377769054896977     6 
  18020.660663550098   7786.377051320015  349.1902434265082 -30.373038412311452     6 
  15625.863505016543  13524.449513661499  349.2447348180713 -30.362395011331643     6 
   19341.92533551806  11717.775663616625  349.2120571015213 -30.347397070405666     6 
  11741.805025829857    -17572.288614161  349.1602391987991 -31.001632645482125     7 
   7948.112713690228    -20137.626064296  349.1943747158131 -30.982366845103392     7 
  20150.397541995237 -12748.049566679621  349.0902955652124  -31.04626433447091     7 
   18757.28386546055  -7203.898058695975 349.04991785803975  -31.02043951508217     7 
   19746.09925142967   4443.787870103802 348.94959777631317  -30.99177325756053     7 
   17372.48373401707  3694.7412685457557 348.96429503432637 -30.977404340536783     7 
  13729.938468070219   5036.225191013201  348.9662530306015 -30.947329445180955     7 
  17712.172076563103  16397.347546731562  348.8588399740209 -30.939917993467024     7 
  14082.038925723156  11560.961383127733  348.9108975868139 -30.929387746638472     7 
  12174.286601049243   9845.853696721244  348.9318878688966 -30.921141977844062     7 
  12364.194946937772  11444.860317424762 348.91799875681045  -30.91749628123354     7 
   10921.15900913594   9857.589324601024 348.93631832684406 -30.912132479483166     7 
  12179.138110396654  13509.938606909236 348.90170157755165  -30.90972542549764     7 
    6755.03216500482  17398.578363238852 348.88956001284396 -30.859017338250464     7 
   5473.573017388016  15815.265014345034  348.9070906551718  -30.85469853682286     7 
  13442.079881712833 -11556.636465320036  349.1053145087036 -30.996061380348035     7 
   6992.122923177836 -13599.976571863925   349.145604738083 -30.956400963815344     7 
  3765.0727008353933 -16092.063221381324  349.1773055419707 -30.940912523977108     7 
    9616.87116766575 -1743.2248379974026 349.03800757148673 -30.938982514840188     7 
   6359.804592073877 -2282.7131340074116 349.05447874873215  -30.91723459676014     7 
   965.4645292831843   -8917.41989581557 349.12913455636783 -30.899060862438034     7 
  3816.5543044394976  -4721.423292339026  349.0841254110635  -30.90651180181472     7 
  1607.0344815632484 -16939.484538101173  349.1917214600422 -30.928137143502436     7 
 -3425.2534413853887 -18939.114401224015 349.22491906170416  -30.89861500335517     7 
  -67.06959677812475 -11240.059584483459 349.15180034394666  -30.89885578633131     7 
  -2689.589926641881 -12097.799954548937   349.167990351107 -30.882835133079062     7 
  -6396.224896560587 -12625.217804912696  349.1850331257125  -30.85825652733671     7 
   -8412.13401953476 -13266.680973300781  349.1969810275129 -30.846108099625194     7 
  -8592.054512492958 -12599.434847234848 349.19226073072656  -30.84276614002657     7 
  -9649.974408209473 -12455.433337018445  349.1946541204631 -30.834928720467673     7 
  -8867.281440126702  -8227.477730578099 349.15796393774406 -30.827150885571776     7 
 -12350.254541901364 -10466.129363422913 349.18771979169384 -30.809952267693046     7 
 -13161.064277488764  -8653.189797355073 349.17585291818074 -30.798668067830544     7 
  -14859.39416878748  -9002.778779933187   349.184246564777 -30.788120835731107     7 
    8372.45414211484  2340.7549717352017  349.0083612393198 -30.917316971888372     7 
  1212.6098550930742   2600.906748278694 349.03244618403903 -30.864953739257356     7 
   1190.751524692583   7041.817254675454  348.9953781860018  -30.85099601587692     7 
   3382.073174735492    8784.55629394645 348.97278772700395 -30.861323061426493     7 
   775.4631975444279  11004.616309134355  348.9639259724089  -30.83582823634296     7 
  -4523.453935839809  -4914.705534049713  349.1157232345283 -30.847419860205488     7 
  -5577.667266263994  -2238.576289325861 349.09732918176894  -30.83157505743037     7 
 -6173.8086144746885 -135.13590646053987 349.08200218873077 -30.820796304445757     7 
  -5565.387836493429  1867.8143073845217  349.0631728196224  -30.81887053631424     7 
 -10193.170440322761   4838.853679888371 349.05506415047006   -30.7772825419027     7 
 -18015.096970963143  2121.3517684275685 349.10462968238056  -30.73226379498635     7 
 -19889.025534366694   4618.609785765472 349.09064472742904 -30.712296732667312     7 
 -16263.607303882705 -14246.858873790394  349.2302507439242 -30.795055985217264     7 
  -17466.60715796897  -16548.23914894972   349.251852845531 -30.794164178408888     7 
  -19898.26139781332 -12329.976376001547 349.22658286142763 -30.764593196600806     7 
 -1755.4865805905067   13835.32295242651  348.9498780696224 -30.809258353174354     7 
   542.0403171163756  16998.465856707342   348.915532026104  -30.81605684165882     7 
 -2958.2136508992216  12344.197675344034  348.9665948998662 -30.805238359302482     7 
  -5134.519665176774  13363.096946024441  348.9662152136682  -30.78687357114038     7 
  -7582.152775443569  12717.509432136272 348.98051571038025 -30.771707065067865     7 
    -5559.5395398962  14148.459958915719  348.9613311350285  -30.78156854155933     7 
  -9269.630687357547  14904.805157250501 348.96878660094774   -30.7536184102228     7 
   -5865.48425522982  20232.185470463908  348.9130772940824  -30.76176572993706     7 
 -10636.421874533402    17315.2686970464 348.95421762145554 -30.737329495298688     7 
 -19197.744380810316   8180.530888645618  349.0592837523238 -30.706299460046253     7 
  -19545.81331136804   5756.308126704036  349.0802180051265  -30.71116684286217     7 
 -16163.341827179365   18269.01128427307 348.96677092743926  -30.69757740021229     7 
 -17418.561564425545  18627.381106727888  348.9684660263688 -30.688335716990434     7 
  -20474.61753436616   19553.65747085334   348.972147069353 -30.666004194946648     7 
  20203.127739337007  2820.0778526988743  349.1781991546081  -32.02063356528196     8 
   20226.34176658799  3286.3666910471993  349.1746969976373  -32.02271069496144     8 
  18473.138240567132 -2322.3719705553754 349.20969636516287  -31.98801040996305     8 
  18182.161156894246  -4319.393131220494 349.22367244924186  -31.97776365615066     8 
  19780.378212059702 -14174.091527863673  349.3053775359651 -31.947087129935454     8 
  19532.747177113008  -7878.364276332898  349.2571820204654  -31.97168422363924     8 
   17040.37914151003  -9808.990115666475  349.2600764965394 -31.947370413664434     8 
  14162.401582243105    17492.5095189754 349.03540578457745  -32.04097084423169     8 
  -3632.165773972088    19730.2152256109 348.93268467426145  -31.93319049091953     8 
  -4231.460318747813   19758.07846217703  348.9296864790898 -31.929376441343468     8 
  -5798.194642852418  19281.528202889298  348.9259478323929 -31.917178206783035     8 
  19478.584217247928  3791.6466597501703 349.16718818052993  -32.01996633820203     8 
  14668.088252504875   8380.305892962051  349.1081265873857  -32.00752994976956     8 
  14028.246587479332   4529.745066854706 349.13499411305884 -31.987421770840847     8 
  14615.179089987361  15115.505976889974 349.05579225570085  -32.03447384929212     8 
  11668.740498852685  14303.800515853305  349.0475502174661  -32.01199025969092     8 
  10124.606622474834  3633.5226336450373 349.12285574255424  -31.95786048166326     8 
   6862.776576228096   9547.640244840348 349.06070192444855 -31.960772672985073     8 
   11204.17278064645 -2254.4831560039115 349.17406203283895  -31.94041790515143     8 
  10501.427968867203  -5548.652030982297  349.1961539787757  -31.92199662478686     8 
  15802.551373671871  -9091.897298998208  349.2487955895058 -31.942242153271025     8 
   6483.075705260226 -4904.5752211534555  349.1715242515025 -31.897982920957542     8 
   4802.120743038191  2163.3630773892305 349.10817165335015 -31.916278759953954     8 
   6732.729674297482   -9618.24572069155 349.20905651296147 -31.880149855554986     8 
  3007.7137860984644  -5398.218923351703  349.1582771014911 -31.872864140023577     8 
   2546.869625919617  -6763.870805509992  349.1665815178963  -31.86418234825877     8 
   5293.200872683089  16538.528784770715   348.999260469629 -31.979042310480487     8 
   5346.983652152452   16477.60212023504 348.99998502719654 -31.979150390446087     8 
  3258.4687332525596  11680.222679009421 349.02656157164284  -31.94564574877761     8 
  2127.4445424433784  14198.308148753404  349.0017412184124 -31.948528165171858     8 
   634.3217878102636  10528.221639303256 349.02269638305256   -31.9234425038859     8 
  3742.7727703494816   3883.109399847018 349.08952637429775 -31.916408688891618     8 
   2954.336671714212  3147.5403826528463 349.09140090658263 -31.908083651265468     8 
  1246.0718495087074   7197.151207655769  349.0514709104416  -31.91363194192476     8 
   1103.170024481899   7588.027432377412  349.0477374497254 -31.914312798006154     8 
   -572.185647613847   5591.309792389819 349.05510154340504 -31.894853638450225     8 
  -2119.122548491979  4829.4325184692125  349.0535115229116 -31.881429267708455     8 
 -187.83270694389535   17132.49717148329 348.96834786960767  -31.94524896464404     8 
  -5563.923052422373    18430.3850039892  348.9333369994662  -31.91522085137588     8 
  -4514.047150044772   7874.229718814919  349.0183791224273 -31.878337559969108     8 
 -4147.0713636613145   8714.282380667157 349.01365747030286 -31.884256600193822     8 
  -4360.352520877186   7534.052076985938 349.02174089357914  -31.87792988285845     8 
  -6085.856176319505   4855.961075760199  349.0341860173807 -31.855443613313195     8 
  -5955.399137325404  11007.134906306705 348.98747016924204  -31.88192984561359     8 
  -91.13094337591593  -250.3539382596332 349.10299148350396 -31.873678072238597     8 
  -1118.605009044917  1025.7627882084948  349.0880111275807 -31.872188064193686     8 
  -824.1603007178554 -438.21943241124137   349.100866016686  -31.86804670728615     8 
 -3453.8308364598674 -2193.0295155469325 349.10167602619396  -31.84346133014019     8 
   680.1591143863661  -5324.182388083545 349.14625948715906  -31.85777138974143     8 
   296.2316423378076  -5954.001288030069 349.14925257375984  -31.85264834156675     8 
  -751.9108865810642 -11145.212474600585  349.1840360627474 -31.824668231507307     8 
   -5121.78832320995   -9013.75139661479 349.14627715329624 -31.804824606751904     8 
  -4735.162657873157  2154.7651751142826 349.06163796910295 -31.853058068538758     8 
 -10867.083578547214 -279.30889286508585 349.05110488325664 -31.803277929811948     8 
  -8979.183827081866  -6154.446901805728  349.1055037017699  -31.79150375297847     8 
  -7977.036416288573    13429.8416872333 348.95960236404676 -31.878794063862024     8 
 -11524.171077827956  18791.966617732327  348.9035350387549 -31.878020837569505     8 
 -15820.434681345972  12409.979357942162 348.93162050488206 -31.824188426816896     8 
 -15367.839544689441   17053.48372286147 348.89927837331965 -31.846292656827085     8 
 -16686.489373807748  11089.962947393444 348.93763689349055 -31.813263090463668     8 
 -12691.069180028551  -1482.424198594548 349.05174008012733  -31.78677395822494     8 
 -13945.364196126235 -1576.1208163192211  349.0465510065495 -31.778484858750925     8 
 -15737.900845213624   448.3895744601167  349.0226609445424 -31.775463732930188     8 
 -13854.075772093121   847.0919136203954 349.02836354222745 -31.788910844440224     8 
 -16376.909674252001 -1779.1478020276184  349.0367470987192  -31.76248506549911     8 
  -16926.76990674497   5137.646437594901  348.9814478212674 -31.787195449405843     8 
  -17806.80893348442   2844.335440468795  348.9948872383799 -31.772344612249828     8 
 -16307.274769734022  -640.0514409488329   349.028354352412 -31.767508680859297     8 
 -16306.569326894694  -579.7174414411843 349.02789601724567  -31.76775683136298     8 
  -14479.45193472953 -6370.3017630038485  349.0808106770872 -31.755944159482006     8 
  11838.279337930357 -15146.854314580025 349.27541725870253 -31.891203457064073     8 
  10780.074439254435 -14194.870250809263 349.26327084011893 -31.888128245181004     8 
  10300.265335550788 -14535.389447158886  349.2635141913456 -31.883583462155602     8 
   7636.681213857143 -15890.444063688647 349.26079846076794 -31.860591620580994     8 
   6397.090062644968 -14425.401223460367 349.24385161390353 -31.858350620130416     8 
   -1419.08853374254 -19406.646492822118  349.2428133078968 -31.787873393867912     8 
  -4620.116240302281 -15507.084688585082 349.19810259511956 -31.782412231421233     8 
  -8778.345259680578 -10574.654608536955 349.14039107727837 -31.775186742313867     8 
 -10215.749970120329 -11180.978151637113  349.1380334191162 -31.763715112932417     8 
 -14620.976573285046   -9793.43517418109  349.1062660506277 -31.741638318973987     8 
  -18051.09808438549 -14942.823922891916 349.12879008083746 -31.701192620441383     8 
 -19705.753621908585 -17003.409934548796 349.13628656425857 -31.683777994170295     8 
   18304.02460883535  18482.865917678166 351.08839270191794 -33.537174922583695     9 
  17372.288649503975  10936.791054457348  351.1175367047142  -33.48484539220946     9 
   14814.10250407955   7901.947727611478  351.1119580970609  -33.45469500304553     9 
   15989.26253071216  4413.0956390139945  351.1382475599251 -33.436191011519824     9 
   9416.008443027275  18882.290555262993 351.01599638823694 -33.504977227641554     9 
   5442.705949990899  18071.108528248016  350.9881947547999  -33.48377978242154     9 
   3951.149084779743   16385.12393075112  350.9842658019848 -33.466770452489314     9 
   8947.534308326241  16115.041135359506  351.0254043915409  -33.48521513183453     9 
   9528.867877074077  10704.558193869987  351.0560639904332  -33.45202579504161     9 
   6773.873822391021  15339.931249528961  351.0117322880478 -33.471395243271786     9 
   6256.356585815957  13533.273014531183  351.0162179241394 -33.457443528636574     9 
   5674.226382005642  13018.486616787526  351.0140223608453  -33.45168525259106     9 
   6506.760905816842  11635.956109645147  351.0273270624358  -33.44593526707392     9 
   11199.82653941319   4822.902485791108 351.09801823985305  -33.41961669332176     9 
   2486.266746488456   12524.95357282155 350.99089908535734 -33.435423539639864     9 
   3880.855970283508  11242.453097327421 351.00817776587695  -33.43262349484093     9 
   2539.122665113195  4438.8299591073655  351.0302691146477  -33.38170785935619     9 
   18384.57507426576  3637.0052221645797 351.16094878225346 -33.440577025357875     9 
   14289.62506007741   497.1059456920671   351.143679538346 -33.403181543919985     9 
  14757.146108668572   976.1197827983639  351.1450865554371 -33.408277131016526     9 
   17120.98608696346  -390.8469734590131 351.17038551315414  -33.40866812767377     9 
   19079.35030597969  -8103.475278981063 351.22212918243315  -33.36524703941693     9 
   19427.48857639645   -9033.09369240582  351.2291184844194 -33.360511940475035     9 
  18652.148554413652  -7537.770352624288 351.21618761730224  -33.36726530342572     9 
  19179.239382144257  -9949.388644440363   351.231414469423  -33.35346903946458     9 
  20104.403963731253 -14940.087350033933 351.26104115742766   -33.3245907687079     9 
  17435.015541532466 -18512.566960970584 351.25641722938866 -33.290771045825544     9 
  12734.642513085253  1419.1378363293431 351.12682276030625 -33.403053548412984     9 
  11201.366082248875  1324.8973413396286 351.11501027651224  -33.39619138069569     9 
  11147.848180936484  1353.1709819284988  351.1144444425121 -33.396163128363106     9 
    9353.74107256022  1014.7100116050364 351.10169236807604   -33.3865821267654     9 
  10578.827209585166 -1383.2413433584595    351.12312328126  -33.37550333911358     9 
   7790.240898655039  -4304.851986378587  351.1148580949228 -33.344578315059245     9 
    9556.36067741561  -5625.669410517364  351.1353346979052   -33.3429804667189     9 
   9953.736380273014 -12386.791028511663 351.17043031176405 -33.299962743949315     9 
   9238.298125109306 -12329.530537649838 351.16449707048315 -33.297428887949316     9 
   3571.997573148885 -1181.9395183356603 351.06587016996554  -33.34824623585821     9 
   3800.148317641799  -1283.157875473488 351.06819504267776 -33.348498922175075     9 
   4135.632520700966  -6225.481590706667  351.0947950533011   -33.3169095285078     9 
   6667.579298474336  -6722.335285372354  351.1174713934119  -33.32390864691897     9 
  13498.057786533655 -14724.397672976982  351.2090710849538  -33.29916230750289     9 
  15412.894264092449 -18499.552819743993  351.2408437363704  -33.28264881957391     9 
  16307.274861259044 -19002.871469174737 351.24992997217026  -33.28306783498238     9 
  13701.812801547663 -17283.985421052545 351.22220638257585 -33.283482008021195     9 
  10031.631575075955 -19552.370855152058 351.20376509905714  -33.25417331574807     9 
  10023.708544846593 -19783.358929076923 351.20473556280393  -33.25268098743935     9 
   -5244.71588172149  20098.516576929986  350.8949150702498  -33.45334201445347     9 
  -4299.954653868085  16857.710570722575  350.9170091761803   -33.4361657908605     9 
  -5120.727047275888  16975.194441931235 350.91008781997937 -33.433578980618776     9 
  -6621.040815465863  15669.755496950398  350.9044647637949 -33.418918338764485     9 
 -15175.014389652799  19282.977876620444  350.8236163196435  -33.40775618143936     9 
 -18079.972558807396    16969.8956123255  350.8125532631241 -33.381226909583916     9 
 -11746.929053057167  16573.137952986734 350.86119625526464 -33.404009767312814     9 
 -16322.635411078976  11252.565537574495   350.851174708411  -33.35094174021759     9 
  -3543.266057209933   10954.48932616295 350.95053042843915  -33.40036490552166     9 
 -5053.5049131538135   8707.716214570628 350.94931961045586  -33.37928126275895     9 
  -6922.172595741208   9900.434349474826 350.92904229138344 -33.379626415399805     9 
  -8415.457040739986   9167.487977078732 350.92089939309557  -33.36872815866938     9 
  -3617.978501264171  1596.0653335156217 350.99487180956345  -33.33764104145065     9 
  -2275.133726378791  1156.8833197527435 351.00767993608275 -33.340133337190366     9 
 -14635.769889119847   8721.671052944967 350.87547739974406  -33.34096641509573     9 
 -19141.412845618317  10569.769615577825  350.8335597851811  -33.33545427938251     9 
  -20236.70239631446   3927.898635641089  350.8563306464018  -33.28792987469327     9 
 -15917.659147990507 -5574.6076884578815 350.93395994008495 -33.242471311632585     9 
 -20289.584269511895  -7989.274047102813 350.91283275982624  -33.21101531285525     9 
 -2676.8208515017272  -5100.414522753881 351.03486669484573  -33.29689876154803     9 
 -3283.5207305011977  -6814.207392581715  351.0383484821982 -33.283186103383706     9 
  -4409.290617588135  -9006.844095086777 351.04002439658257  -33.26438847432104     9 
 -1514.9014155903556 -10737.686909901122 351.07133412620425  -33.26455342709567     9 
 -2069.5087426511823  -10375.49525810399  351.0651856752618 -33.264711523882234     9 
  -7355.715593473333  -7184.057238162643 351.00794880171145  -33.26473440121636     9 
 -11815.752119761613  -6205.268754038799   350.968423489007   -33.2538893541787     9 
 -11444.102359439803 -12369.289109457955 351.00114364354454  -33.21571939351196     9 
  -584.1041174171995 -18924.527033737435 351.11741675115684  -33.21593458079112     9 
 -17058.085228492782  -8010.167938456059  350.9371121804141   -33.2226247554089     9 
 -17354.122336742057   -8785.01287862533  350.9386270113754  -33.21660670770209     9 
